Id,Label,timeset,Degree,modularity_class,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,clustering,triangles,eigencentrality
16302,KURRGO,,5,7,6,5,0.35286,0.363454,0,0.000024,0,1,10,0.014699
16303,HYPERION II,,82,5,121,4,0.415136,0.43553,3868.023595,0.000181,0,0.508883,1690,0.109462
16304,DR. SPECTRUM II/DR.,,53,2,101,5,0.366409,0.381783,1642.126051,0.000167,0,0.100145,138,0.038915
16305,",""GRANDMASTER/EN DWI G",,16,2,33,5,0.383561,0.410395,2405.136363,0.000061,0,0,0,0.033418
16306,",""HYPERION II",,10,2,23,5,0.355407,0.38204,793.221695,0.000045,0,0,0,0.023346
16307,",""GROWING MAN",,5,2,5,5,0.335487,0.358746,114.865665,0.000029,0,0,0,0.010116
16308,",""TAKU",,3,2,6,5,0.334583,0.357708,54.117002,0.000024,0,0,0,0.009362
16309,"ITOBU, DR. JOSHUA",,7,8,7,5,0.342173,0.349947,0,0.000032,0,1,21,0.006186
16310,M'KAMBA,,7,8,7,5,0.342173,0.349947,0,0.000032,0,1,21,0.006186
16311,W'KABI,,59,10,92,4,0.398405,0.418048,3546.749035,0.000143,0,0.44886,768,0.059561
16312,N'GASSI,,7,8,7,5,0.342173,0.349947,0,0.000032,0,1,21,0.006186
16313,",""CH'VAYRE",,2,13,2,6,0.288969,0.29852,29.988339,0.000023,0,0,0,0.001146
16314,CH'VAYRE,,14,8,19,5,0.349025,0.358845,9.478378,0.000043,0,0.791209,72,0.013867
16315,",""HARBINGER",,5,2,8,5,0.339546,0.363719,602.720596,0.000032,0,0,0,0.010866
16316,HARBINGER,,19,8,30,4,0.389689,0.407175,327.31273,0.000055,0,0.77193,132,0.03155
16317,AGENT 18/JACK TRUMAN,,15,8,25,5,0.357121,0.369927,260.964772,0.000052,0,0.838095,88,0.010407
16318,"RODRIGUEZ, DEBRA",,12,8,17,5,0.345034,0.356659,126.30347,0.000045,0,0.909091,60,0.00727
16319,"PILLMAN, JIM",,2,6,2,5,0.314541,0.322141,0,0.000019,0,1,1,0.001645
16320,SIR,,20,10,26,4,0.362314,0.375946,339.764551,0.000066,0,0.642105,122,0.019479
16321,"GARRISON, DR.",,10,10,10,5,0.351635,0.362152,8.183161,0.00004,0,0.911111,41,0.006363
16322,",""SIR",,3,10,3,5,0.304193,0.31947,30.075189,0.000026,0,0,0,0.002612
16323,",""GARRISON, DR.",,1,10,1,5,0.302151,0.316616,0,0.000019,0,0,0,0.001782
16324,MR. FEAR V/,,5,10,5,4,0.356122,0.367811,0,0.000027,0,1,10,0.007903
16325,"JONES, ARMAND",,9,10,9,5,0.355964,0.367398,0,0.000032,0,1,36,0.015458
16326,",""LLOIGOROTH",,3,2,5,5,0.32121,0.340832,16.374375,0.000023,0,0,0,0.006058
16327,",""GRIM REAPER/ERIC WIL",,12,2,49,5,0.363298,0.39043,1284.804635,0.000051,0,0,0,0.027592
16328,",""AMENHOTEP",,3,2,4,5,0.32121,0.340832,16.374375,0.000023,0,0,0,0.006058
16329,",""INFERNO II/JOSEPH CO",,6,2,7,5,0.342791,0.367607,170.96902,0.000032,0,0,0,0.015421
16330,",""NECRODAMUS",,4,2,7,5,0.347689,0.373179,191.531617,0.000027,0,0,0,0.013998
16331,LLOIGOROTH,,12,2,16,5,0.344283,0.352853,0,0.000038,0,1,66,0.010809
16332,GRIM REAPER/ERIC WIL,,105,2,238,4,0.436559,0.455823,6543.378683,0.000235,0,0.438645,2395,0.148955
16333,AMENHOTEP,,14,2,22,4,0.352062,0.363357,16.310963,0.000044,0,0.956044,87,0.013436
16334,INFERNO II/JOSEPH CO,,25,2,36,4,0.391326,0.40965,529.740069,0.000069,0,0.726667,218,0.046289
16335,NECRODAMUS,,35,2,50,4,0.396875,0.415797,644.724158,0.000085,0,0.642017,382,0.058254
16336,CASSANDRA,,17,2,21,4,0.37094,0.387242,127.082719,0.000052,0,0.889706,121,0.026952
16337,COAL TIGER/T'CHALLA,,23,2,24,5,0.348025,0.357787,250.824641,0.000084,0,0.177866,45,0.015413
16338,SLOTH,,17,2,17,4,0.37094,0.387242,127.082719,0.000052,0,0.889706,121,0.026952
16339,",""CASSANDRA",,4,2,4,5,0.328064,0.34963,65.016135,0.000026,0,0,0,0.00841
16340,",""COAL TIGER/T'CHALLA",,4,2,5,5,0.333301,0.356184,89.236454,0.000026,0,0,0,0.010923
16341,",""SLOTH",,5,2,5,5,0.333323,0.356247,125.863118,0.000029,0,0,0,0.01103
16342,"MADISON, TAYLOR",,26,4,44,4,0.382171,0.399687,136.691474,0.000067,0,0.809231,263,0.0423
16343,",""MADISON, TAYLOR",,4,2,8,5,0.333301,0.356184,89.236454,0.000026,0,0,0,0.010923
16344,GALEN,,20,8,20,4,0.374776,0.391401,68.823189,0.000053,0,0.973684,185,0.033663
16345,WALDO,,82,8,146,4,0.416643,0.436632,1480.995563,0.000167,0,0.638663,2121,0.120232
16346,",""RAZA LONGKNIFE",,10,6,35,5,0.371971,0.398775,1464.8838,0.000045,0,0,0,0.027639
16347,",""GALEN",,1,2,1,5,0.316046,0.333839,0,0.000017,0,0,0,0.00342
16348,",""WALDO",,5,6,6,5,0.344317,0.369362,181.70845,0.000029,0,0,0,0.013848
16349,"MORGAN, DR. VIVIAN",,25,13,31,4,0.372502,0.388759,135.606819,0.000064,0,0.713333,214,0.030393
16350,BLOOD WRAITH/SEAN DO,,58,7,78,4,0.391766,0.411358,1344.362318,0.000129,0,0.589837,975,0.065081
16351,LLYRON,,68,7,114,4,0.379697,0.39813,1137.887695,0.00015,0,0.496927,1132,0.055465
16352,"CROSS, GENEVIEVE",,13,13,16,5,0.340799,0.348485,0.916038,0.000039,0,0.897436,70,0.008878
16353,",""LLYRON",,3,2,7,5,0.317962,0.33633,27.093172,0.000023,0,0,0,0.004967
16354,",""CROSS, GENEVIEVE",,1,13,2,6,0.280777,0.288016,0,0.000017,0,0,0,0.000549
16355,",""MORGAN, DR. VIVIAN",,2,13,4,5,0.293379,0.303069,1.575576,0.00002,0,0,0,0.001663
16356,",""BLACK KNIGHT/SIR PER",,6,2,11,5,0.345949,0.371487,363.007273,0.000033,0,0,0,0.013245
16357,",""MAXWELL, DR. WILFRED",,3,13,3,5,0.313004,0.330064,39.914953,0.000024,0,0,0,0.004169
16358,",""BLOOD WRAITH/SEAN DO",,3,13,3,5,0.323389,0.343571,44.17064,0.000023,0,0,0,0.006192
16359,",""MERLIN",,6,6,10,5,0.351849,0.377873,382.433321,0.000033,0,0,0,0.014231
16360,",""SETH",,2,13,2,5,0.302002,0.31522,5.579589,0.00002,0,0,0,0.00264
16361,",""ALBERT",,4,6,9,5,0.338863,0.363047,217.428135,0.000027,0,0,0,0.011115
16362,",""ELSIE DEE",,5,6,10,5,0.3413,0.365797,338.907984,0.00003,0,0,0,0.013
16363,",""SILVER SAMURAI/KENYU",,10,6,20,5,0.363007,0.39016,1861.839403,0.000047,0,0,0,0.019635
16364,ALBERT,,54,8,105,4,0.390696,0.409522,2758.768224,0.000126,0,0.505241,723,0.057037
16365,ELSIE DEE,,53,8,107,4,0.38921,0.407893,2450.818956,0.000123,0,0.50508,696,0.05516
16366,"TABESHAW, HARRY",,13,8,19,4,0.364134,0.378381,5.198334,0.000041,0,0.807692,63,0.018979
16367,HUNTER IN DARKNESS,,27,8,47,4,0.387232,0.405068,778.93893,0.000073,0,0.700855,246,0.040045
16368,VANESSA,,3,8,3,5,0.339469,0.35494,0,0.000022,0,1,3,0.004393
16369,AGGAMON,,2,5,2,5,0.34021,0.351288,0,0.00002,0,1,1,0.004333
16370,",""MIRACLE MAN",,3,7,4,5,0.338182,0.362019,144.75354,0.000024,0,0,0,0.008909
16371,GIGANTO,,15,13,16,4,0.365678,0.380009,108.694912,0.000045,0,0.895238,94,0.022022
16372,STRANGE,,7,5,8,4,0.34968,0.360659,7392.09529,0.000045,0,0.333333,7,0.007783
16373,"STEVENS, DR. VINCENT",,5,5,6,5,0.336275,0.348031,3441.365673,0.000041,0,0.6,6,0.003962
16374,",""STRANGE",,1,5,1,5,0.311528,0.327835,0,0.000018,0,0,0,0.002829
16375,",""KURRGO",,1,7,1,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
16376,KARNIVOR,,14,4,14,5,0.344931,0.353532,0,0.00004,0,1,91,0.009746
16377,"BLAKE, DR. DONALD",,21,4,22,5,0.346695,0.355783,0.609058,0.000051,0,0.957143,201,0.01898
16378,PROSH,,36,8,56,4,0.36686,0.382061,77.055778,0.000083,0,0.698413,440,0.046629
16379,",""PROSH",,4,6,6,5,0.324677,0.345282,64.265986,0.000026,0,0,0,0.009378
16380,SAURON/DR. KARL LYKO,,154,8,348,4,0.430581,0.451791,13341.236105,0.000325,0,0.316272,3726,0.153599
16381,"KLOSS, BERNARD",,15,8,18,5,0.350208,0.360458,1.400602,0.000042,0,0.952381,100,0.019249
16382,SEESHA,,22,8,27,4,0.373155,0.389174,191.124567,0.000058,0,0.835498,193,0.031536
16383,"SNOW, TANDY",,27,8,29,4,0.379379,0.396686,144.698793,0.000067,0,0.794872,279,0.037311
16384,",""KLOSS, BERNARD",,1,6,1,5,0.319783,0.33866,0,0.000018,0,0,0,0.003517
16385,"EL GIBAR, ACHMED",,18,8,21,4,0.371905,0.387968,53.505604,0.000052,0,0.856209,131,0.030664
16386,",""CHEEVER, JOHN",,5,6,9,5,0.335562,0.358666,228.934358,0.000029,0,0,0,0.012723
16387,"DELANY, CAPT.",,20,8,20,4,0.371614,0.387385,107.204925,0.000054,0,0.842105,160,0.033931
16388,",""WARHAWK II",,2,6,2,5,0.326433,0.347393,20.323825,0.000021,0,0,0,0.006473
16389,TYGERSTRYKE/,,23,8,37,5,0.34091,0.35003,2.905887,0.000059,0,0.960474,243,0.016726
16390,PICO,,23,8,39,5,0.34091,0.35003,2.905887,0.000059,0,0.960474,243,0.016726
16391,TOLLIVER,,53,8,95,5,0.354153,0.366557,762.325772,0.000118,0,0.48984,675,0.031916
16392,WENDIGO III/FRANCOIS,,35,8,71,4,0.385402,0.403223,1214.189299,0.00009,0,0.561345,334,0.036445
16393,",""COPYCAT/VANESSA",,3,8,4,5,0.32371,0.34439,176.110469,0.000024,0,0,0,0.005688
16394,",""TYGERSTRYKE/",,1,8,1,6,0.260149,0.264345,0,0.000018,0,0,0,0.000176
16395,",""WEAPON X II/GARRISON",,3,8,6,5,0.299326,0.31093,45.317184,0.000023,0,0,0,0.003232
16396,",""GIDEON",,4,6,5,5,0.32374,0.344018,191.900587,0.000027,0,0,0,0.005945
16397,",""PICO",,1,8,1,6,0.260149,0.264345,0,0.000018,0,0,0,0.000176
16398,",""TOLLIVER",,2,2,2,5,0.308244,0.32355,68.972307,0.000021,0,0,0,0.002626
16399,",""WENDIGO III/FRANCOIS",,2,10,3,5,0.304415,0.319183,630.209472,0.000022,0,0,0,0.001957
16400,THORNN II/LUCIA CALL,,33,8,63,5,0.35274,0.364281,45.95758,0.000076,0,0.706439,373,0.027333
16401,NICODEMUS II,,30,8,31,5,0.346523,0.357528,104.28514,0.000073,0,0.712644,310,0.018643
16402,BURKE,,30,8,31,5,0.346523,0.357528,104.28514,0.000073,0,0.712644,310,0.018643
16403,",""OSAMA",,2,6,2,5,0.326433,0.347393,20.323825,0.000021,0,0,0,0.006473
16404,CARDIAC/DR. ELI WIRT,,69,10,100,4,0.407997,0.428625,4794.895807,0.000167,0,0.417732,980,0.067799
16405,"MUMM, MAX",,5,10,5,5,0.340698,0.347768,0,0.000025,0,1,10,0.005619
16406,"FURMAN, RICHARD",,12,1,12,5,0.353039,0.365089,127.124459,0.000047,0,0.924242,61,0.008266
16407,"TAKIMOTO, RON",,13,1,14,5,0.355831,0.36865,167.320272,0.000049,0,0.871795,68,0.009661
16408,"HOBBS, DET.",,11,1,11,5,0.341904,0.350035,0,0.000043,0,1,55,0.005826
16409,SATHAN,,11,1,11,5,0.341904,0.350035,0,0.000043,0,1,55,0.005826
16410,",""TAKIMOTO, RON",,1,2,1,5,0.307763,0.322775,0,0.000018,0,0,0,0.00245
16411,",""HOBBS, DET.",,1,2,1,5,0.307763,0.322775,0,0.000018,0,0,0,0.00245
16412,",""CRIPPLER/KARL STRIKL",,3,7,4,5,0.320274,0.339739,92.388834,0.000024,0,0,0,0.005858
16413,",""SATHAN",,1,2,1,5,0.307763,0.322775,0,0.000018,0,0,0,0.00245
16414,MARVEL BOY III/ROBER,,18,2,23,4,0.383589,0.400861,284.252248,0.000053,0,0.764706,117,0.037985
16415,HUMAN ROBOT,,10,2,18,5,0.357868,0.370088,0,0.000036,0,1,45,0.015663
16416,GORILLA-MAN,,10,2,18,5,0.357868,0.370088,0,0.000036,0,1,45,0.015663
16417,3-D MAN/CHARLES CHAN,,111,1,127,4,0.439185,0.458353,2590.408929,0.000229,0,0.860442,5253,0.192611
16418,VENUS II,,11,2,17,4,0.368167,0.382931,41.924585,0.000039,0,0.945455,52,0.018713
16419,",""HUMAN ROBOT",,1,2,2,5,0.310981,0.327594,0,0.000017,0,0,0,0.003062
16420,",""GORILLA-MAN",,1,2,2,5,0.310981,0.327594,0,0.000017,0,0,0,0.003062
16421,",""3-D MAN/CHARLES CHAN",,11,2,14,5,0.370967,0.397878,1280.605504,0.000047,0,0,0,0.025802
16422,",""MARVEL BOY III/ROBER",,2,7,2,5,0.327272,0.348624,28.346094,0.000021,0,0,0,0.006367
16423,",""VENUS II",,1,2,1,5,0.310981,0.327594,0,0.000017,0,0,0,0.003062
16424,TEMPUS,,36,2,49,4,0.39938,0.418335,1050.964008,0.000089,0,0.668254,421,0.065973
16425,",""TEMPUS",,3,2,5,5,0.329649,0.351737,34.510321,0.000023,0,0,0,0.007013
16426,",""TYNDAR",,3,7,3,5,0.327303,0.348704,42.529255,0.000023,0,0,0,0.006562
16427,ALIOTH,,7,2,7,5,0.332813,0.339879,0,0.000029,0,1,21,0.005954
16428,REVELATION,,7,2,7,5,0.332813,0.339879,0,0.000029,0,1,21,0.005954
16429,"LUCIFER, REV.",,4,3,9,5,0.326453,0.332102,0.333333,0.00003,0,0.833333,5,0.001959
16430,LUCIFER II,,3,3,3,5,0.326443,0.332054,0,0.000026,0,1,3,0.001591
16431,"DOLAN, STACY",,47,5,100,4,0.378252,0.395823,13596.767075,0.000162,0,0.318224,344,0.02874
16432,"KETCH, BARBARA",,17,5,27,5,0.340077,0.348981,94.24601,0.000062,0,0.602941,82,0.008085
16433,"DOLAN, CAPT. THOMAS",,24,5,42,5,0.348862,0.363103,1065.784854,0.000093,0,0.550725,152,0.009834
16434,"KALE, NAOMI",,9,5,9,5,0.330035,0.337923,0,0.000042,0,1,36,0.004055
16435,"KETCH, DORIS AUDRA",,40,5,95,4,0.370348,0.386651,9074.710463,0.000143,0,0.335897,262,0.01877
16436,MONGU,,10,5,10,5,0.346914,0.355831,20.488348,0.000036,0,0.6,27,0.010198
16437,PRETTY BOY,,65,8,131,4,0.38068,0.398953,478.832589,0.000136,0,0.665385,1384,0.068139
16438,"DA COSTA, EMMANUEL",,46,8,60,4,0.387548,0.405762,368.547926,0.000101,0,0.690821,715,0.067856
16439,",""DA COSTA, EMMANUEL",,4,6,5,5,0.333621,0.356393,122.989586,0.000027,0,0,0,0.011133
16440,DEMON BEAR,,37,8,44,5,0.351932,0.362996,142.975103,0.000083,0,0.612613,408,0.033343
16441,",""DEMON BEAR",,1,6,1,5,0.310888,0.327121,0,0.000017,0,0,0,0.002956
16442,"CRAIG, REV.",,42,8,51,4,0.369574,0.385549,349.770202,0.000095,0,0.646922,557,0.045876
16443,",""CRAIG, REV.",,2,6,6,5,0.315845,0.334034,10.915152,0.00002,0,0,0,0.005149
16444,AXE/,,38,8,38,4,0.370085,0.385813,233.799568,0.000086,0,0.576102,405,0.04439
16445,",""AXE/",,3,6,4,5,0.327786,0.349213,34.204861,0.000023,0,0,0,0.008235
16446,"ROBERTSON, PROF. BOB",,6,2,9,5,0.342094,0.349732,8.79368,0.00003,0,0.866667,13,0.005789
16447,SPRAGG,,42,2,53,4,0.394699,0.413585,2103.157462,0.000106,0,0.57259,493,0.058065
16448,SCANNER II/RHANLA,,24,0,49,5,0.319685,0.326538,5002.259566,0.000109,0,0.797101,220,0.002979
16449,STARSHINE III/ANARRA,,24,0,45,5,0.319685,0.326538,5002.259566,0.000109,0,0.797101,220,0.002979
16450,LORD GASPAR,,24,0,46,5,0.319685,0.326538,5002.259566,0.000109,0,0.797101,220,0.002979
16451,"KEL, JANOTH",,18,0,18,6,0.242345,0.245905,0,0.000085,0,1,153,0.001091
16452,YOVA,,18,0,28,6,0.242345,0.245905,0,0.000085,0,1,153,0.001091
16453,PULSAR II/LAN,,21,0,47,5,0.284977,0.293869,1068.884165,0.000098,0,0.890476,187,0.001764
16454,HAMMERHAND II/BRON,,24,0,50,5,0.319685,0.326538,5002.259566,0.000109,0,0.797101,220,0.002979
16455,JAVELIN II/DARIN JR.,,24,0,50,5,0.319685,0.326538,5002.259566,0.000109,0,0.797101,220,0.002979
16456,XYOSS,,18,0,18,6,0.242345,0.245905,0,0.000085,0,1,153,0.001091
16457,BIANDU,,18,0,18,6,0.242345,0.245905,0,0.000085,0,1,153,0.001091
16458,LIBERATOR/PRINCE TRI,,24,0,48,5,0.319685,0.326538,5002.259566,0.000109,0,0.797101,220,0.002979
16459,"THAN, VELENA",,18,0,18,6,0.242345,0.245905,0,0.000085,0,1,153,0.001091
16460,DARK MASTER,,19,0,27,5,0.284962,0.293773,1067.225074,0.00009,0,0.97076,166,0.001659
16461,VANIUM,,20,0,35,5,0.284969,0.293821,1067.92962,0.000094,0,0.931579,177,0.001712
16462,TALO,,19,0,19,5,0.284962,0.293773,1067.225074,0.00009,0,0.97076,166,0.001659
16463,LORD BALDAR,,22,0,28,5,0.319666,0.326443,4927.306793,0.0001,0,0.861472,199,0.002875
16464,SENTRY IV/VAL,,24,0,49,5,0.319685,0.326538,5002.259566,0.000109,0,0.797101,220,0.002979
16465,TERMINATOR II/PRINCE,,24,0,49,5,0.319685,0.326538,5002.259566,0.000109,0,0.797101,220,0.002979
16466,FIREFALL IV/TARN,,24,0,50,5,0.319685,0.326538,5002.259566,0.000109,0,0.797101,220,0.002979
16467,",""STARSHINE III/ANARRA",,1,0,2,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16468,",""LORD GASPAR",,1,0,4,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16469,",""KEL, JANOTH",,1,0,1,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16470,",""YOVA",,1,0,2,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16471,",""PULSAR II/LAN",,1,0,3,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16472,",""HAMMERHAND II/BRON",,1,0,2,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16473,",""JAVELIN II/DARIN JR.",,1,0,3,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16474,",""XYOSS",,1,0,1,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16475,",""BIANDU",,1,0,1,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16476,",""LIBERATOR/PRINCE TRI",,1,0,3,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16477,",""THAN, VELENA",,1,0,1,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16478,LIGHTNINGBOLT II/RAN,,11,0,11,5,0.284899,0.29339,0,0.000058,0,1,55,0.001206
16479,",""SCANNER II/RHANLA",,1,0,2,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16480,",""TERMINATOR II/PRINCE",,1,0,2,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16481,",""SENTRY IV/VAL",,1,0,3,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16482,",""FIREFALL IV/TARN",,1,0,2,5,0.284783,0.292831,0,0.000019,0,0,0,0.000571
16483,XELOCKS [TRIONIAN],,12,0,12,5,0.284907,0.293438,0,0.000062,0,1,66,0.001264
16484,PRESIDENT ITOES [TRI,,13,0,13,5,0.319578,0.326011,0,0.000064,0,1,78,0.002374
16485,PIERSO [TRIONIAN],,13,0,13,5,0.319578,0.326011,0,0.000064,0,1,78,0.002374
16486,",""MALUS, DR. KARL",,6,2,6,5,0.354598,0.380994,461.375969,0.000033,0,0,0,0.017937
16487,",""DADDY LONGLEGS/RAMSE",,2,2,3,5,0.325598,0.3465,7.856372,0.00002,0,0,0,0.006939
16488,DADDY LONGLEGS/RAMSE,,35,6,43,4,0.386959,0.405219,428.746222,0.000085,0,0.707563,421,0.046908
16489,BROOP,,16,4,22,5,0.339094,0.346713,4.254928,0.000044,0,0.95,114,0.010754
16490,BROTHER TODE,,34,4,53,5,0.350973,0.361754,78.512544,0.000077,0,0.73975,415,0.025803
16491,VIRA,,19,4,29,5,0.33916,0.346904,8.02021,0.000049,0,0.912281,156,0.012013
16492,RAGAR,,19,4,27,5,0.33916,0.346904,8.02021,0.000049,0,0.912281,156,0.012013
16493,MADAME SLAY,,4,2,4,5,0.355382,0.369588,0,0.000023,0,1,6,0.008651
16494,EPHESUS,,8,3,8,5,0.350079,0.36025,25.614412,0.00004,0,0.928571,26,0.008
16495,SOTEIRA,,8,3,9,5,0.342408,0.350299,57.428656,0.000043,0,0.857143,24,0.004995
16496,WOLVERINE SKRULL,,102,8,177,4,0.425613,0.445653,26095.977869,0.000261,0,0.324209,1670,0.112399
16497,REVELATION II/,,9,3,10,5,0.350091,0.360298,105.256867,0.000045,0,0.833333,30,0.008055
16498,ARCTURUS,,8,3,8,5,0.350079,0.36025,25.614412,0.00004,0,0.928571,26,0.008
16499,"BLAIR, CALEY",,8,3,9,5,0.329795,0.335369,1.5,0.000049,0,0.785714,22,0.002282
16500,"MELLACE, LUCY SANTIN",,21,3,29,4,0.359395,0.372849,2565.489436,0.000111,0,0.357143,75,0.009972
16501,"WESSEL, HARRY",,6,3,6,5,0.329774,0.335273,0,0.00004,0,1,15,0.002142
16502,"STANLEY, TOM",,6,3,6,5,0.329774,0.335273,0,0.00004,0,1,15,0.002142
16503,"GEESEY, KARL",,6,3,6,5,0.329774,0.335273,0,0.00004,0,1,15,0.002142
16504,",""MAA-GOR",,1,2,1,5,0.307763,0.322775,0,0.000018,0,0,0,0.00245
16505,IT,,21,2,38,5,0.354285,0.365734,1729.733041,0.000078,0,0.638095,134,0.012033
16506,"CUMMINGS, DIANE",,21,2,42,5,0.354285,0.365734,1729.733041,0.000078,0,0.638095,134,0.012033
16507,"MARSHALL, GRANT",,10,2,27,5,0.341356,0.348279,444.301602,0.000048,0,0.911111,41,0.00389
16508,"DELAZNY, DORIAN",,10,2,23,5,0.341356,0.348279,444.301602,0.000048,0,0.911111,41,0.00389
16509,"O'BRYAN, BOB",,21,2,40,5,0.354285,0.365734,1729.733041,0.000078,0,0.638095,134,0.012033
16510,DR. VAULT,,10,2,23,5,0.341356,0.348279,444.301602,0.000048,0,0.911111,41,0.00389
16511,"RHODES, MRS.",,14,2,14,5,0.326596,0.332915,18.802783,0.000057,0,0.714286,65,0.003695
16512,",""RHODES, MRS.",,1,2,1,5,0.322271,0.342324,0,0.000018,0,0,0,0.003755
16513,"CROSS-WALLACE, SIR G",,5,10,13,5,0.323239,0.327967,0,0.000051,0,1,10,0.001505
16514,WOODGOD,,64,5,77,4,0.40771,0.427931,55670.945121,0.000181,0,0.385913,778,0.07701
16515,"OZ, DR. MALACHI",,5,5,5,5,0.289666,0.296893,0,0.000052,0,1,10,0.000536
16516,MINOTAURUS,,5,5,5,5,0.289666,0.296893,0,0.000052,0,1,10,0.000536
16517,DOVINIA,,5,5,5,5,0.289666,0.296893,0,0.000052,0,1,10,0.000536
16518,PINTA,,5,5,5,5,0.289666,0.296893,0,0.000052,0,1,10,0.000536
16519,LEONINUS,,5,5,5,5,0.289666,0.296893,0,0.000052,0,1,10,0.000536
16520,"KING, HANNIBAL/HENRY",,58,5,99,4,0.380721,0.399128,41255.848732,0.000211,0,0.260738,431,0.03343
16521,",""DRAKE, FRANKLIN",,3,5,6,5,0.314655,0.332257,95.744923,0.000026,0,0,0,0.004043
16522,",""KING, HANNIBAL/HENRY",,5,5,10,5,0.350408,0.376457,806.728614,0.000033,0,0,0,0.011438
16523,",""HARKER, QUINCY",,1,5,1,5,0.311528,0.327835,0,0.000018,0,0,0,0.002829
16524,DOOMSDAY MAN,,30,2,43,4,0.395701,0.414408,729.86896,0.000078,0,0.735632,320,0.04759
16525,DESTRUCTOR/PROFESSOR,,29,2,36,4,0.405036,0.424003,1246.318641,0.000079,0,0.775862,315,0.058227
16526,",""ROSSI, COL. MICHAEL",,3,6,5,5,0.338896,0.363007,388.616982,0.000025,0,0,0,0.008254
16527,KASTYX,,4,7,8,5,0.327385,0.332463,14.69019,0.000034,0,0.833333,5,0.003147
16528,BLUDGEON/,,26,8,31,4,0.362667,0.376313,332.932474,0.000074,0,0.6,195,0.023598
16529,FIST/,,12,8,14,4,0.366744,0.381279,21.025772,0.000041,0,0.954545,63,0.018227
16530,KATANA/,,12,8,14,4,0.366744,0.381279,21.025772,0.000041,0,0.954545,63,0.018227
16531,",""BLUDGEON/",,1,6,2,5,0.319783,0.33866,0,0.000018,0,0,0,0.003517
16532,",""FIST/",,1,6,1,5,0.319783,0.33866,0,0.000018,0,0,0,0.003517
16533,",""KATANA/",,1,6,1,5,0.319783,0.33866,0,0.000018,0,0,0,0.003517
16534,COTTONMOUTH,,3,13,4,5,0.330463,0.336285,0,0.000021,0,1,3,0.002546
16535,"ANDERSON, MARJORIE",,15,2,15,5,0.364528,0.379882,150.735372,0.000053,0,0.942857,99,0.012309
16536,"ANDERSON, CHET",,13,2,13,5,0.342161,0.350634,0,0.000046,0,1,78,0.006034
16537,"GAMELIN, JOHN T J.T.",,24,2,24,5,0.36065,0.374032,471.106451,0.00007,0,0.474638,131,0.018889
16538,"ANDERSON, NICKY",,15,2,15,5,0.364528,0.379882,150.735372,0.000053,0,0.942857,99,0.012309
16539,"KREIGER, SIMON",,20,2,22,5,0.379738,0.397005,464.523043,0.000065,0,0.736842,140,0.019625
16540,"JONES, HUGH",,66,1,113,4,0.411811,0.431898,3401.52618,0.000159,0,0.445688,956,0.082707
16541,"NIVENA, JOANNA",,15,2,15,5,0.364528,0.379882,150.735372,0.000053,0,0.942857,99,0.012309
16542,SABOTEUR/,,15,2,15,5,0.364528,0.379882,150.735372,0.000053,0,0.942857,99,0.012309
16543,",""STARK, HOWARD",,2,2,2,5,0.329078,0.350795,26.040669,0.000021,0,0,0,0.0063
16544,",""ANDERSON, CHET",,2,2,2,5,0.329078,0.350795,26.040669,0.000021,0,0,0,0.0063
16545,",""GAMELIN, JOHN T J.T.",,2,2,2,5,0.329078,0.350795,26.040669,0.000021,0,0,0,0.0063
16546,"HARRISON, COL. EDWAR",,9,2,9,5,0.371019,0.386579,0,0.000035,0,1,36,0.012625
16547,",""AIREO/AEOLUS [INHUMA",,3,7,5,5,0.319509,0.338369,267.242319,0.000026,0,0,0,0.004554
16548,",""TIMBERIUS",,4,7,7,5,0.338051,0.361883,181.878033,0.000027,0,0,0,0.010419
16549,",""STALLIOR",,5,7,9,5,0.344158,0.369188,244.752258,0.00003,0,0,0,0.01438
16550,",""LEONUS/LIONUS [INHUM",,1,7,4,5,0.316046,0.333723,0,0.000018,0,0,0,0.003305
16551,BASILISK II,,9,3,9,5,0.328312,0.333825,0,0.000032,0,1,36,0.007078
16552,GRIFFIN III,,9,3,9,5,0.328312,0.333825,0,0.000032,0,1,36,0.007078
16553,"CLARIS, SVEN",,5,8,6,5,0.325649,0.333996,0,0.000026,0,1,10,0.003992
