Id,Label,timeset,Degree,modularity_class,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,clustering,triangles,eigencentrality
12923,IMPOSSIBLE MAN,,132,7,219,4,0.44026,0.459415,7634.408964,0.000278,0,0.329979,2853,0.160376
12938,FERAL/MARIA CALLASAN,,176,8,494,4,0.421999,0.444607,16919.786945,0.000355,0,0.31,4774,0.158553
12943,"WINGFOOT, WYATT",,143,7,375,4,0.418062,0.440256,14644.217675,0.000323,0,0.276175,2804,0.142117
12954,PALADIN/PAUL DENNIS,,297,1,464,4,0.475841,0.492815,67251.317741,0.000603,0,0.29682,13047,0.329003
13130,GRANDMASTER/EN DWI G,,186,7,293,4,0.450501,0.470144,19505.982204,0.000386,0,0.500203,8606,0.256952
13131,IKARIS/IKE HARRIS [E,,242,4,548,4,0.444364,0.466791,34121.57627,0.000481,0,0.342581,9990,0.264765
13132,THENA,,231,4,577,4,0.437529,0.460229,38225.537384,0.000466,0,0.248522,6602,0.206698
13140,ARCLIGHT/PHILLIPA SO,,139,8,316,4,0.414773,0.43664,6646.428856,0.000273,0,0.401731,3853,0.133029
13141,VERTIGO II,,135,8,272,4,0.418968,0.44052,6111.734192,0.000265,0,0.397125,3592,0.128892
13175,BLACK TOM CASSIDY,,135,8,263,4,0.409678,0.431746,9234.173491,0.000283,0,0.336761,3046,0.12776
13190,"STONE, LT. MARCUS",,161,4,308,4,0.433585,0.455016,19511.936129,0.000337,0,0.301863,3888,0.165362
13206,JOLT/HALLIE TAKAHAMA,,281,1,616,4,0.438208,0.46248,45999.076413,0.000578,0,0.205719,8093,0.20807
13208,CHARCOAL/CHARLIE BUR,,231,1,512,4,0.437291,0.460118,30388.643088,0.000476,0,0.251534,6682,0.189958
13218,MAN-KILLER/KATRINA L,,140,1,253,4,0.417076,0.438779,6892.837378,0.000283,0,0.369168,3592,0.116053
13250,"GREY, ELAINE",,139,8,295,4,0.418716,0.440312,4365.22254,0.00028,0,0.471796,4525,0.161635
13274,BATTLESTAR/LEMAR HOS,,152,1,244,4,0.42563,0.447497,18953.547574,0.00032,0,0.277013,3179,0.144216
13279,TITANIA II/MARY SKEE,,248,4,530,4,0.458032,0.47768,25126.663983,0.000486,0,0.286535,8776,0.261792
13291,PROWLER/HOBIE BROWN,,149,10,241,4,0.434343,0.455096,23823.813284,0.000333,0,0.309813,3416,0.143782
13403,"HOGARTH, JERYN",,133,13,223,4,0.423712,0.445229,26804.910193,0.000313,0,0.262474,2304,0.131872
13428,"WISDOM, PETER",,157,8,382,4,0.421352,0.443417,20378.821783,0.000339,0,0.33317,4080,0.148639
13437,TEXAS TWISTER/DREW D,,155,1,240,4,0.45625,0.473433,7628.00535,0.00032,0,0.674487,8050,0.247948
13518,SABRETOOTH/VICTOR CR,,270,8,605,4,0.462722,0.481975,60264.59016,0.000573,0,0.239543,8699,0.24839
13519,PILEDRIVER II/BRIAN,,258,2,807,5,0.401546,0.427474,90641.690761,0.000781,0,0.11275,3738,0.199682
13521,BULLDOZER/HENRY CAMP,,176,4,556,4,0.451905,0.47103,14398.366968,0.000359,0,0.378896,5835,0.224393
13607,"LEE, STAN",,173,7,206,4,0.454502,0.47297,20938.767634,0.000369,0,0.357844,5324,0.210723
13619,SABRA/RUTH BAT-SERAP,,221,1,345,4,0.467007,0.483683,27949.176211,0.000453,0,0.444796,10813,0.301192
13714,DARK BEAST/HENRY MCC,,177,8,299,4,0.441489,0.461866,35625.202854,0.000385,0,0.352851,5496,0.207274
13715,EBONY,,137,7,280,4,0.453141,0.470663,13689.653293,0.000298,0,0.477673,4450,0.209273
13735,BOLT II/CHRIS BRADLE,,151,3,231,4,0.447642,0.466192,24157.374728,0.000321,0,0.393731,4459,0.182892
13743,WILD CHILD/KYLE GIBN,,247,8,674,4,0.460415,0.479476,41601.982816,0.000512,0,0.342615,10409,0.273043
13761,EGO,,143,4,241,4,0.433549,0.454003,16337.611388,0.000292,0,0.413868,4202,0.174528
13789,CRIMSON COWL II/,,176,1,304,4,0.420588,0.443274,14495.424419,0.000353,0,0.313052,4821,0.144206
13820,"CHENEY, LILA",,147,8,302,4,0.410225,0.432465,5392.976524,0.000297,0,0.414127,4444,0.14731
13893,CORSAIR,,199,8,584,4,0.447411,0.467566,17248.013028,0.000398,0,0.379321,7473,0.234585
13899,"JONES, CHARLOTTE",,144,8,258,4,0.428706,0.449756,11407.708069,0.000302,0,0.35169,3621,0.162162
13904,PHOENIX II,,143,8,427,4,0.43051,0.451225,5688.473213,0.000289,0,0.354969,3604,0.149369
14002,RED GUARDIAN V,,138,1,219,4,0.422803,0.444104,6910.590079,0.00028,0,0.423887,4007,0.159611
14018,MANTIS/? BRANDT,,145,2,437,4,0.440186,0.460213,7166.779818,0.000305,0,0.407088,4250,0.185341
14025,EXODUS/BENNET DUPARI,,135,13,263,4,0.416776,0.438532,10069.781909,0.000279,0,0.412161,3728,0.148643
14030,BOVA,,140,13,314,4,0.429677,0.450586,22923.435581,0.000298,0,0.35149,3420,0.159597
14050,MASTER/ESHU,,135,8,266,4,0.426238,0.447648,9495.955271,0.000283,0,0.349585,3162,0.13779
14053,X-RAY,,136,5,203,4,0.449666,0.467917,16794.645307,0.000297,0,0.416993,3828,0.184412
14054,IRONCLAD,,133,5,221,4,0.435321,0.455631,11216.354515,0.000285,0,0.409319,3593,0.172404
14056,VECTOR,,130,5,202,4,0.442649,0.461874,12029.567422,0.00028,0,0.434824,3646,0.177493
14057,VAPOR,,168,5,249,4,0.439648,0.460557,16996.398154,0.000349,0,0.338751,4752,0.186929
14122,VOLCANA/MARSHA ROSEN,,140,7,350,4,0.453613,0.470679,8956.647145,0.000292,0,0.507503,4938,0.210475
14257,"STRUCKER, ANDREA",,161,8,270,4,0.433585,0.454561,16105.909825,0.000333,0,0.312655,4027,0.16905
14259,"STRUCKER, ANDREAS",,165,8,297,4,0.438264,0.458792,19496.748917,0.000344,0,0.307243,4157,0.173386
14267,LEGION II/DAVID HALL,,142,8,323,4,0.428144,0.449125,9795.718642,0.000295,0,0.441115,4416,0.164139
14269,ARABIAN KNIGHT/ABDUL,,168,1,294,4,0.46686,0.482118,45646.944791,0.00038,0,0.631737,8862,0.265677
14278,DIAMOND LIL/LILLIAN,,159,6,595,5,0.380236,0.40141,83718.23431,0.000539,0,0.10039,1261,0.087867
14296,GUARDIAN/JAMES MACDO,,301,8,706,4,0.473875,0.491386,72318.9662,0.000616,0,0.302082,13639,0.33641
14407,BLOODSTORM | MUTANT,,155,14,376,5,0.342858,0.356049,102809.794027,0.000796,0,0.079933,954,0.01638
14424,KARKAS [DEVIANT],,141,4,339,4,0.425526,0.447185,17128.941536,0.000291,0,0.342857,3384,0.140155
14425,AJAK/TECUMOTZIN [ETE,,190,4,260,4,0.455235,0.47392,24318.295639,0.000379,0,0.476692,8559,0.245153
14486,ANGAR THE SCREAMER/D,,133,1,179,4,0.408507,0.430621,10999.130875,0.000291,0,0.290043,2546,0.1278
14614,CH'OD,,169,8,482,4,0.442143,0.462177,8793.007016,0.000334,0,0.445478,6324,0.21194
14619,VISION DOPPELGANGER,,157,8,214,5,0.395791,0.417799,15104.051767,0.000384,0,0.331945,4065,0.163209
14623,SILHOUETTE,,243,3,595,4,0.462332,0.480865,42499.326299,0.000491,0,0.327075,9617,0.269721
14630,IRON MAN DOPPELGANGE,,139,8,308,4,0.456769,0.473154,4171.423284,0.000279,0,0.758628,7276,0.222601
14638,MR. FANTASTIC DOPPEL,,159,8,354,4,0.461392,0.477408,13327.620484,0.000324,0,0.642146,8066,0.235045
14639,DAREDEVIL DOPPELGANG,,146,8,279,4,0.45759,0.474096,8846.657765,0.000299,0,0.681153,7210,0.219684
14641,WOLVERINE DOPPELGANG,,130,8,262,4,0.455315,0.47182,4826.556946,0.000262,0,0.768754,6446,0.208995
14804,GAEA,,146,4,179,4,0.417861,0.440025,6957.187253,0.00029,0,0.358148,3791,0.153781
14825,"MADDICKS, ARTHUR ART",,202,8,651,4,0.424505,0.447656,24919.88467,0.000399,0,0.294222,5973,0.180084
14868,SHIP,,171,8,284,4,0.436541,0.457379,15329.692997,0.000356,0,0.344548,5008,0.183596
14917,BLITZKRIEG/,,165,1,247,4,0.462599,0.478734,25037.863458,0.000343,0,0.63799,8632,0.259718
15002,VALINOR,,141,1,181,4,0.454997,0.472164,14967.636697,0.000304,0,0.647214,6388,0.220897
15013,"ROSS, EVERETT KENNET",,135,10,289,4,0.440929,0.460413,18001.269558,0.0003,0,0.332559,3008,0.14878
15251,CHAMBER/JONOTHON STA,,207,8,647,4,0.42788,0.450873,54437.281377,0.000468,0,0.216828,4623,0.15506
15394,LEECH,,207,8,629,4,0.42142,0.444974,22679.903017,0.000411,0,0.30613,6527,0.18785
15648,MAM'SELLE HEPZIBAH,,161,8,458,4,0.439259,0.459447,7725.397408,0.000319,0,0.45854,5906,0.206113
15649,RAZA LONGKNIFE,,172,8,493,4,0.448565,0.467629,12167.650638,0.000345,0,0.44458,6538,0.221989
15686,SHAMROCK/MOLLY FITZG,,166,1,262,4,0.46686,0.481943,15797.274119,0.000346,0,0.651552,8923,0.268112
15725,CRIMSON DYNAMO V/DIM,,163,1,281,4,0.459584,0.476251,14532.589038,0.000341,0,0.559267,7384,0.243614
15940,BEDLAM/JESSE AARONSO,,130,8,292,4,0.392237,0.413793,16479.935508,0.000309,0,0.254144,2131,0.092883
15944,"CORSI, TOM",,136,8,238,4,0.421539,0.442898,7587.609961,0.000272,0,0.415033,3810,0.148916
16380,SAURON/DR. KARL LYKO,,154,8,348,4,0.430581,0.451791,13341.236105,0.000325,0,0.316272,3726,0.153599
17283,GYPSY MOTH,,177,1,294,4,0.44722,0.467166,10025.309168,0.00035,0,0.48594,7569,0.230887
17297,UNION JACK III/JOEY,,173,1,207,5,0.400008,0.422724,31624.301742,0.000422,0,0.269794,4014,0.162352
17819,THUNDERBIRD III/NEAL,,146,8,259,4,0.437676,0.457547,10326.049702,0.000309,0,0.425319,4502,0.178756
18298,COLLECTIVE MAN,,133,1,175,4,0.456929,0.473537,14110.788024,0.000285,0,0.834586,7326,0.234848
